CustomerID,CustomerName,Email,City,Country,CustomerSegment,RegistrationDate
18890,Tammy Wilson,tespinoza@example.com,Calabar,Nigeria,Regular,2023-05-31
18891,Wendy Phillips,ashley30@example.com,Kaduna,Nigeria,Regular,2024-07-16
18892,Christopher Parker,jwoods@example.org,Benin City,Nigeria,Discount Sensitive,2025-01-26
18893,Amy French,npatel@example.org,Ibadan,Nigeria,Discount Sensitive,2024-01-12
18894,Jose Wilson,steven08@example.org,Abeokuta,Nigeria,New,2024-07-21
18895,Amy Adkins,millerbilly@example.com,Uyo,Nigeria,High Value,2023-06-30
18896,Amy Reid,christy82@example.org,Abeokuta,Nigeria,Occasional,2023-04-26
18897,Carol Hayes,mjenkins@example.org,Benin City,Nigeria,Regular,2023-03-28
18898,Danielle Skinner,shelby17@example.com,Port Harcourt,Nigeria,New,2024-11-12
18899,Krystal Murphy,wendychoi@example.net,Kaduna,Nigeria,New,2022-05-10
18900,Christopher Hammond,jonathanferguson@example.net,Enugu,Nigeria,Discount Sensitive,2023-05-03
18901,Katrina Nunez,ricardo12@example.net,Port Harcourt,Nigeria,Regular,2023-11-28
18902,Victor Nichols,williamsondaniel@example.net,Ado-Ekiti,Nigeria,Occasional,2023-11-23
18903,Belinda Weaver,ambersanchez@example.org,Enugu,Nigeria,Discount Sensitive,2024-10-21
18904,Franklin Rocha,oellis@example.net,Benin City,Nigeria,Occasional,2024-05-26
18905,Christopher Allen,jhart@example.com,Owerri,Nigeria,New,2022-03-21
18906,Maureen Hodge,gregorymeyer@example.com,Sokoto,Nigeria,Occasional,2024-03-24
18907,Sarah Fernandez,collierbrandy@example.net,Ilorin,Nigeria,Regular,2024-06-25
18908,Robert Smith,jsmith@example.org,Uyo,Nigeria,Regular,2023-07-05
18909,Marcus Choi,melissawebb@example.com,Abuja,Nigeria,Regular,2022-01-03
18910,Shawn Hoffman,dhernandez@example.net,Abeokuta,Nigeria,Regular,2023-01-21
18911,Allison Thomas,ashley76@example.net,Abuja,Nigeria,Regular,2022-01-06
18912,Amber Lewis,jimenezemily@example.org,Ibadan,Nigeria,Occasional,2024-08-15
18913,Andrew Gonzalez,virginia70@example.com,Akure,Nigeria,New,2023-08-09
18914,James Krueger,ufuller@example.net,Port Harcourt,Nigeria,New,2023-08-03
18915,John Walker,andradebrian@example.net,Lagos,Nigeria,Regular,2024-08-16
18916,Jason Flores,jimenezkenneth@example.org,Kano,Nigeria,High Value,2024-04-27
18917,Mary Trevino,brandon98@example.com,Warri,Nigeria,Occasional,2025-02-21
18918,Megan Hutchinson,michellebrown@example.com,Akure,Nigeria,Occasional,2023-08-27
18919,Michael Hunter,riggstaylor@example.net,Kaduna,Nigeria,Regular,2024-10-10
18920,James Cervantes,kellyfleming@example.com,Osogbo,Nigeria,New,2025-03-02
18921,Alicia Conner,david79@example.net,Kaduna,Nigeria,Regular,2023-01-28
18922,Diana Henson,johnhill@example.net,Onitsha,Nigeria,Regular,2025-10-04
18923,Paul Smith,deleonbradley@example.com,Enugu,Nigeria,Regular,2024-10-09
18924,Bonnie Graves,heather77@example.com,Lagos,Nigeria,New,2025-10-10
18925,Lauren Harris,dana32@example.net,Ibadan,Nigeria,Discount Sensitive,2022-06-07
18926,Beth White,myerssteve@example.org,Benin City,Nigeria,New,2022-02-22
18927,Michelle Schmidt,jeffrey80@example.net,Kano,Nigeria,New,2023-09-10
18928,Lisa Lindsey,brookswayne@example.net,Kano,Nigeria,Occasional,2023-11-24
18929,Reginald Cooke,john35@example.net,Kaduna,Nigeria,High Value,2025-12-27
18930,Tara Moore,claudia72@example.com,Osogbo,Nigeria,High Value,2023-06-17
18931,Kelly Brooks,zmartin@example.org,Port Harcourt,Nigeria,Regular,2024-10-01
18932,Matthew Knight,thomasmckay@example.com,Port Harcourt,Nigeria,Regular,2022-05-13
18933,Timothy Norton,zcoleman@example.org,Osogbo,Nigeria,Regular,2025-05-07
18934,Joseph Knapp,andrew18@example.com,Port Harcourt,Nigeria,New,2025-05-10
18935,Peter Johnson,justin18@example.org,Sokoto,Nigeria,Occasional,2023-11-07
18936,Edward Young,richard75@example.com,Owerri,Nigeria,Occasional,2024-09-02
18937,Austin Oliver,rachelyang@example.net,Ado-Ekiti,Nigeria,Regular,2024-05-29
18938,James Murphy,shelly32@example.net,Akure,Nigeria,Regular,2024-04-11
18939,Brandon Reynolds,wcase@example.net,Akure,Nigeria,Discount Sensitive,2025-10-28
18940,Melissa Patton,amy72@example.com,Port Harcourt,Nigeria,Regular,2025-09-06
18941,Emily Brown,hulltracy@example.org,Akure,Nigeria,Regular,2022-11-07
18942,Dale Arias,angel63@example.com,Uyo,Nigeria,Discount Sensitive,2024-07-28
18943,Gregory Wheeler,xdickerson@example.net,Osogbo,Nigeria,Occasional,2024-07-08
18944,Heather Fitzpatrick,gary81@example.org,Abuja,Nigeria,Regular,2025-09-06
18945,Christopher Martinez,richard91@example.net,Kano,Nigeria,Regular,2022-10-10
18946,Lisa Sims,larry19@example.com,Lagos,Nigeria,Regular,2024-09-06
18947,Jessica Clark,bryantstephen@example.com,Warri,Nigeria,Discount Sensitive,2024-03-30
18948,Jesus Ho,icarroll@example.org,Abuja,Nigeria,Regular,2022-04-25
18949,Nicholas Walters,stokesjerry@example.org,Ado-Ekiti,Nigeria,Discount Sensitive,2022-09-08
18950,Jennifer Gutierrez,jameswagner@example.net,Kaduna,Nigeria,New,2022-01-26
18951,James Jackson,alicia85@example.net,Benin City,Nigeria,High Value,2023-02-20
18952,Lee Ramirez,johnsonkyle@example.com,Osogbo,Nigeria,Occasional,2025-07-03
18953,Timothy Green,dennismartin@example.net,Calabar,Nigeria,New,2022-12-27
18954,Crystal Nolan,cunninghameric@example.org,Abeokuta,Nigeria,New,2024-02-22
18955,Rebecca Hodge,jordancharles@example.org,Onitsha,Nigeria,Regular,2023-10-23
18956,Nancy English,brianna28@example.org,Warri,Nigeria,Occasional,2023-04-30
18957,Andrew Benton,martinezshirley@example.com,Owerri,Nigeria,New,2023-05-03
18958,Rachel Clark,terri29@example.com,Enugu,Nigeria,Regular,2024-05-27
18959,Jose Ramirez,meyerkaren@example.org,Osogbo,Nigeria,Regular,2025-01-17
18960,William Moore,michaelnolan@example.com,Calabar,Nigeria,Occasional,2023-10-01
18961,Derek Hudson,icook@example.net,Ado-Ekiti,Nigeria,Regular,2022-01-21
18962,Melissa Wright,kellyrodriguez@example.org,Osogbo,Nigeria,Discount Sensitive,2023-03-08
18963,Linda Hawkins,hwilliams@example.net,Abeokuta,Nigeria,Regular,2022-12-12
18964,Timothy Rogers,mtorres@example.com,Kaduna,Nigeria,Regular,2023-05-28
18965,Lisa Johnson,phillipdiaz@example.org,Ado-Ekiti,Nigeria,High Value,2024-10-26
18966,Christopher Knox,dustin14@example.com,Osogbo,Nigeria,Discount Sensitive,2024-06-30
18967,Jimmy Hall,laura14@example.com,Ibadan,Nigeria,Occasional,2025-10-17
18968,Pam Young,zaguilar@example.net,Owerri,Nigeria,New,2024-07-21
18969,Jordan Walls,umoore@example.org,Owerri,Nigeria,New,2023-03-09
18970,Kimberly Carlson,kristen58@example.net,Calabar,Nigeria,Regular,2025-09-25
18971,Mrs. Lori Mcgrath MD,xrogers@example.org,Osogbo,Nigeria,Discount Sensitive,2025-12-20
18972,Melissa Villarreal,collierjean@example.com,Benin City,Nigeria,New,2025-03-08
18973,Renee Smith,calebmarshall@example.org,Osogbo,Nigeria,Regular,2022-05-27
18974,Gina Lopez,barneschristian@example.com,Owerri,Nigeria,Occasional,2024-12-27
18975,Denise Lowery,thomas57@example.com,Abuja,Nigeria,Regular,2024-04-05
18976,Bailey Anderson,jacquelinegarcia@example.org,Abeokuta,Nigeria,Discount Sensitive,2025-03-04
18977,Alexis King,amanda53@example.org,Ibadan,Nigeria,High Value,2023-12-15
18978,Raven Ramirez,danamooney@example.net,Osogbo,Nigeria,Discount Sensitive,2022-01-25
18979,Amanda Frank,rgreer@example.com,Warri,Nigeria,Regular,2025-12-01
18980,Daniel Barnes,zwells@example.net,Ado-Ekiti,Nigeria,Regular,2025-12-03
18981,John Hawkins,erica09@example.net,Owerri,Nigeria,Discount Sensitive,2024-09-26
18982,Kellie Brewer MD,ureyes@example.org,Kaduna,Nigeria,Regular,2025-10-30
18983,William Sutton,makayla56@example.org,Jos,Nigeria,Discount Sensitive,2022-12-03
18984,Andrew Lam,ibecker@example.net,Ado-Ekiti,Nigeria,Occasional,2022-12-05
18985,Christopher Winters,cantrellroberta@example.org,Kano,Nigeria,New,2024-09-12
18986,Phillip King,morristhomas@example.org,Onitsha,Nigeria,New,2025-05-14
18987,James Sloan,sarah92@example.com,Jos,Nigeria,Discount Sensitive,2022-02-16
18988,Judy Moore,susan81@example.com,Akure,Nigeria,New,2023-07-09
18989,Shawn Stone,zwilson@example.com,Uyo,Nigeria,High Value,2024-07-13
18990,Ian Cole,smithjorge@example.net,Abuja,Nigeria,Regular,2024-11-12
18991,Katrina May,rchoi@example.net,Ibadan,Nigeria,Regular,2023-06-25
18992,Sean Edwards,morgancoleman@example.org,Kano,Nigeria,High Value,2023-01-22
18993,Elizabeth Briggs,raymondfarmer@example.org,Warri,Nigeria,Occasional,2023-09-21
18994,Chelsea Gonzalez,rodriguezjohn@example.net,Abuja,Nigeria,New,2025-10-07
18995,Joshua Woods,johnprince@example.com,Owerri,Nigeria,Regular,2024-07-01
18996,Todd Luna,stephanie69@example.net,Ibadan,Nigeria,Discount Sensitive,2025-08-02
18997,Allison Clark,kcoleman@example.org,Warri,Nigeria,New,2023-04-24
18998,Eric Collier,daniellopez@example.com,Osogbo,Nigeria,Occasional,2025-04-07
18999,Jason Pearson,courtney97@example.org,Jos,Nigeria,Discount Sensitive,2023-08-28
19000,Theodore George,daniellemeyer@example.net,Port Harcourt,Nigeria,New,2022-03-27
19001,Sheri Stokes,daniel29@example.net,Jos,Nigeria,New,2025-10-06
19002,Wanda Hernandez,cherylcoleman@example.org,Uyo,Nigeria,Discount Sensitive,2022-04-11
19003,Jeff Savage,lisa64@example.org,Calabar,Nigeria,High Value,2023-06-24
19004,Justin Murphy,staffordemma@example.com,Owerri,Nigeria,Occasional,2024-02-11
19005,Taylor Moses,progers@example.org,Akure,Nigeria,Discount Sensitive,2025-06-24
19006,Brittany Spence,jordandiane@example.org,Owerri,Nigeria,Regular,2025-07-08
19007,Joseph Robbins,lori00@example.org,Port Harcourt,Nigeria,New,2023-04-20
19008,Bill Allen,alan17@example.org,Port Harcourt,Nigeria,Regular,2022-11-18
19009,Elizabeth Lopez,franklinphillip@example.net,Ado-Ekiti,Nigeria,Discount Sensitive,2024-01-03
19010,Mrs. Colleen Smith,claudia11@example.com,Akure,Nigeria,Regular,2022-07-10
19011,Albert Wolf,kfreeman@example.org,Onitsha,Nigeria,Regular,2022-08-09
19012,Stacy Lyons,leeanthony@example.net,Owerri,Nigeria,Occasional,2023-11-01
19013,Jennifer Boyd,parker08@example.org,Ilorin,Nigeria,Occasional,2023-08-20
19014,Kathleen Harris,sarahdeleon@example.net,Akure,Nigeria,Regular,2025-09-26
19015,Tyler Wilson,dicksondawn@example.org,Uyo,Nigeria,New,2023-04-13
19016,Christopher Ellis,katherinebrown@example.net,Kano,Nigeria,High Value,2025-10-12
19017,Tanya Sanchez,qleach@example.com,Ilorin,Nigeria,Occasional,2025-01-30
19018,Joseph Stevens,tiffany09@example.org,Calabar,Nigeria,New,2025-09-22
19019,Brandon Barry,kylemitchell@example.org,Abuja,Nigeria,New,2022-04-06
19020,Carl Durham,daniel55@example.org,Abuja,Nigeria,High Value,2024-01-14
19021,Frank Chung,mario67@example.org,Kano,Nigeria,Regular,2023-09-15
19022,Daisy Blair,littlejoshua@example.org,Akure,Nigeria,Occasional,2025-10-01
19023,Michael Rodriguez,jacobsstephanie@example.com,Port Harcourt,Nigeria,Regular,2025-12-13
19024,William Kelley,hmoore@example.com,Jos,Nigeria,Regular,2025-12-05
19025,Miranda Caldwell,caseyjacobson@example.org,Ibadan,Nigeria,Discount Sensitive,2024-11-03
19026,Ryan Torres,ajones@example.com,Benin City,Nigeria,Occasional,2025-08-22
19027,Olivia Harris,seanguerrero@example.org,Lagos,Nigeria,Occasional,2024-05-24
19028,Stanley Bridges,yjohnson@example.net,Sokoto,Nigeria,Discount Sensitive,2023-10-01
19029,Jennifer Hayden,mirandascott@example.com,Ilorin,Nigeria,Regular,2025-06-27
19030,Brian Maldonado,parkskatherine@example.net,Kano,Nigeria,Regular,2023-01-02
19031,Rebecca Mckinney,hallrobert@example.com,Abeokuta,Nigeria,New,2022-06-11
19032,Philip Price,boothkathy@example.com,Ado-Ekiti,Nigeria,Discount Sensitive,2025-01-03
19033,Timothy Ellis,tpark@example.net,Sokoto,Nigeria,Discount Sensitive,2024-10-29
19034,Felicia Thompson,dlowe@example.net,Onitsha,Nigeria,Regular,2023-01-19
19035,Patty Bass,leahbrown@example.com,Jos,Nigeria,New,2022-11-04
19036,Donald Bartlett,zmiller@example.net,Kaduna,Nigeria,New,2023-06-01
19037,Michelle Mejia,murraycarl@example.com,Enugu,Nigeria,Occasional,2025-03-18
19038,Joseph Smith,sean86@example.org,Enugu,Nigeria,Regular,2024-02-24
19039,David Moreno,reedrhonda@example.net,Ado-Ekiti,Nigeria,Regular,2024-09-22
19040,Robyn Coleman,sandra17@example.org,Ibadan,Nigeria,Regular,2025-06-13
19041,Michelle Guerra,kevin45@example.com,Onitsha,Nigeria,Occasional,2022-03-08
19042,Emma Horton,storres@example.net,Ado-Ekiti,Nigeria,Occasional,2023-12-03
19043,Leah Gross,barbara93@example.net,Sokoto,Nigeria,Discount Sensitive,2025-02-25
19044,Maria Elliott,bradleyjason@example.org,Owerri,Nigeria,Occasional,2022-04-25
19045,Jessica Bradley,tiffany19@example.org,Onitsha,Nigeria,Discount Sensitive,2024-01-13
19046,Brandon Jimenez,obowers@example.com,Lagos,Nigeria,Regular,2024-04-27
19047,Roger Rogers,ocantu@example.org,Sokoto,Nigeria,New,2024-05-16
19048,Steven Hensley,smithjames@example.org,Abeokuta,Nigeria,Regular,2022-04-24
19049,Joseph Hudson Jr.,snydersean@example.com,Osogbo,Nigeria,Discount Sensitive,2022-08-29
19050,Dale Gonzalez,murraymichelle@example.org,Abuja,Nigeria,High Value,2022-12-13
19051,Steven Foster,rogersthomas@example.com,Ado-Ekiti,Nigeria,Occasional,2023-11-01
19052,Michael Morgan,xhoffman@example.com,Akure,Nigeria,New,2022-06-12
19053,Rachel Kelly,davisshannon@example.org,Ibadan,Nigeria,Regular,2025-03-08
19054,Vanessa Peterson,david44@example.net,Abeokuta,Nigeria,New,2024-04-26
19055,Trevor Castillo,williamssarah@example.com,Lagos,Nigeria,Occasional,2025-06-06
19056,Monica Stewart,fvega@example.net,Abuja,Nigeria,Discount Sensitive,2022-12-26
19057,Jeffrey Smith,bcardenas@example.org,Abeokuta,Nigeria,Regular,2025-02-08
19058,Scott Harris,danielhill@example.net,Sokoto,Nigeria,High Value,2024-06-18
19059,Michael Kim,clarkanita@example.net,Ibadan,Nigeria,Regular,2025-01-16
19060,Jessica Reed,abautista@example.com,Benin City,Nigeria,New,2024-08-25
19061,Anthony Davis,floresraymond@example.com,Kaduna,Nigeria,New,2022-07-05
19062,Crystal Cruz,johnstongary@example.com,Abeokuta,Nigeria,High Value,2023-11-26
19063,Danny Rogers,stephen42@example.net,Lagos,Nigeria,Occasional,2023-01-01
19064,Lisa Haley,ymiller@example.com,Owerri,Nigeria,Regular,2022-01-03
19065,Katrina Skinner,davidjones@example.com,Ilorin,Nigeria,New,2022-02-22
19066,Ashley Jones,tperez@example.net,Osogbo,Nigeria,Occasional,2022-02-14
19067,Sabrina Ray,cherylking@example.com,Enugu,Nigeria,New,2022-11-21
19068,Levi Mccall,icrawford@example.org,Ilorin,Nigeria,Occasional,2023-12-06
19069,Erika Gutierrez,mitchellstephen@example.org,Abuja,Nigeria,Discount Sensitive,2024-10-31
19070,Patrick Bates,obrown@example.net,Ado-Ekiti,Nigeria,Regular,2022-11-03
19071,Michael Mitchell,uwolf@example.net,Sokoto,Nigeria,Discount Sensitive,2024-04-11
19072,Jacqueline Farley,hday@example.net,Kaduna,Nigeria,Discount Sensitive,2023-12-06
19073,Christie Smith,kristen39@example.com,Ilorin,Nigeria,Regular,2024-08-17
19074,Timothy Mendez,foxkathleen@example.net,Onitsha,Nigeria,Occasional,2024-04-22
19075,Paula Phillips,michellehernandez@example.com,Benin City,Nigeria,Regular,2022-08-03
19076,Brian Mayo,paulnewman@example.net,Port Harcourt,Nigeria,New,2023-11-13
19077,Susan Johnson,sharibradley@example.net,Port Harcourt,Nigeria,High Value,2024-01-04
19078,Walter Smith,emack@example.com,Calabar,Nigeria,High Value,2024-02-25
19079,Daniel Fuller,michaeltodd@example.net,Port Harcourt,Nigeria,Regular,2023-08-19
19080,James Jackson,corey46@example.net,Abuja,Nigeria,Occasional,2025-11-12
19081,Christine Williams,meltonadam@example.com,Kano,Nigeria,New,2025-07-10
19082,Benjamin Martinez,sheppardcourtney@example.org,Osogbo,Nigeria,New,2024-07-12
19083,Stephanie Dean,brett43@example.org,Onitsha,Nigeria,Occasional,2022-01-29
19084,Michael Hebert,kellylee@example.org,Osogbo,Nigeria,Discount Sensitive,2022-10-15
19085,Mark Black,kennethfischer@example.org,Benin City,Nigeria,New,2022-12-15
19086,Karen Ibarra,longkyle@example.net,Jos,Nigeria,Discount Sensitive,2022-08-25
19087,Christine Bryant,mcgeewayne@example.org,Ilorin,Nigeria,Regular,2023-01-19
19088,William Turner,jillbrady@example.com,Abeokuta,Nigeria,Regular,2025-10-21
19089,Tara Bailey,nicholebray@example.com,Lagos,Nigeria,New,2024-05-04
19090,Kenneth Charles,ogonzalez@example.com,Akure,Nigeria,New,2025-12-03
19091,Michael Mckinney,martinjessica@example.net,Lagos,Nigeria,Regular,2023-10-30
19092,Jodi Stanley,greendenise@example.com,Benin City,Nigeria,Regular,2023-11-01
19093,Connor Cowan,itaylor@example.com,Benin City,Nigeria,Regular,2024-06-25
19094,Robert Morris,michael21@example.com,Uyo,Nigeria,Occasional,2025-06-12
19095,Henry Young,gregoryroberts@example.org,Onitsha,Nigeria,New,2022-01-08
19096,Leslie Booth,emurray@example.com,Uyo,Nigeria,Occasional,2024-07-20
19097,Bobby Barrera,julie99@example.net,Jos,Nigeria,Regular,2025-03-10
19098,Jennifer Hill,longmelissa@example.org,Abeokuta,Nigeria,Regular,2022-03-06
19099,Connor Craig DDS,jtorres@example.net,Abeokuta,Nigeria,New,2023-04-22
19100,Jo Fitzgerald,brittanyanderson@example.net,Ibadan,Nigeria,High Value,2025-02-03
19101,Justin Lucero,wwilliamson@example.org,Osogbo,Nigeria,New,2023-07-23
19102,Donna Jones,tammyparsons@example.org,Ado-Ekiti,Nigeria,High Value,2023-06-24
19103,Kimberly Williams DVM,juanbrown@example.org,Port Harcourt,Nigeria,Regular,2022-05-29
19104,Lauren Scott,hcox@example.net,Ibadan,Nigeria,Regular,2024-04-23
19105,Mary Henderson,bmartinez@example.org,Kano,Nigeria,New,2024-08-22
19106,Heather Turner,mcdanielpatrick@example.net,Owerri,Nigeria,High Value,2025-07-24
19107,James Wheeler,johndavidson@example.org,Lagos,Nigeria,Regular,2023-10-09
19108,Juan Carrillo,ylong@example.com,Ibadan,Nigeria,New,2024-02-09
19109,Joseph Smith,moorehelen@example.net,Owerri,Nigeria,New,2024-01-27
19110,Teresa Ortega,christopherwilson@example.org,Ibadan,Nigeria,High Value,2024-05-05
19111,Pamela Caldwell,brownmarissa@example.com,Abuja,Nigeria,Occasional,2022-06-04
19112,Kevin Jones,egonzalez@example.net,Lagos,Nigeria,Regular,2025-03-25
19113,Kenneth Nelson,panderson@example.org,Calabar,Nigeria,New,2022-04-11
19114,Ryan Tucker,velasquezpaul@example.org,Kaduna,Nigeria,Occasional,2025-03-23
19115,Adam Johnson,olsonangelica@example.org,Benin City,Nigeria,High Value,2024-05-24
19116,Thomas Gonzales,rbowman@example.com,Owerri,Nigeria,Occasional,2024-07-07
19117,Melinda Velazquez,margaret79@example.com,Kano,Nigeria,New,2023-09-25
19118,Stephanie Hughes,pfrench@example.com,Abeokuta,Nigeria,New,2022-02-25
19119,Tamara Hicks,christopher60@example.org,Ilorin,Nigeria,High Value,2022-06-18
19120,Jesse Mendoza,adriana01@example.net,Uyo,Nigeria,Occasional,2025-07-01
19121,Andrea Thomas,ifields@example.net,Owerri,Nigeria,Regular,2023-07-12
19122,Jenna Thomas,jrobinson@example.com,Uyo,Nigeria,Regular,2024-07-01
19123,Sarah Thomas,deborahgomez@example.com,Port Harcourt,Nigeria,Occasional,2023-08-08
19124,Rebecca Thompson,vstephens@example.net,Ibadan,Nigeria,New,2024-03-06
19125,Susan Logan,charles78@example.net,Abeokuta,Nigeria,Occasional,2023-10-19
19126,Jonathan Swanson,obailey@example.net,Abuja,Nigeria,New,2025-05-24
19127,Timothy Tucker,fguerrero@example.com,Ilorin,Nigeria,Discount Sensitive,2025-10-24
19128,Carol Good,xschmidt@example.net,Owerri,Nigeria,High Value,2023-07-05
19129,Barbara Smith,jennifer65@example.net,Sokoto,Nigeria,High Value,2024-08-02
19130,Aaron Nguyen,benjaminphelps@example.org,Uyo,Nigeria,High Value,2022-05-25
19131,Jason Myers,baileyrebekah@example.net,Osogbo,Nigeria,New,2025-12-19
19132,Mrs. Laura Orozco,newmanthomas@example.net,Akure,Nigeria,High Value,2023-01-10
19133,Matthew Hood,qreed@example.com,Jos,Nigeria,Regular,2022-03-09
19134,Gail Harrison,bradleyjessica@example.com,Port Harcourt,Nigeria,High Value,2025-08-26
19135,Jessica Patterson,linda28@example.net,Uyo,Nigeria,Discount Sensitive,2022-05-26
19136,Robert Simpson,james99@example.org,Sokoto,Nigeria,Occasional,2025-02-28
19137,Dawn Gonzalez,ijefferson@example.com,Enugu,Nigeria,Regular,2022-11-27
19138,Allen Smith,richardsonjesse@example.com,Abuja,Nigeria,Occasional,2023-12-18
19139,Timothy Cooper,bauerjoshua@example.net,Lagos,Nigeria,Discount Sensitive,2025-12-30
19140,Brianna Cook,wendyschultz@example.net,Owerri,Nigeria,Occasional,2025-04-14
19141,Cody Rodriguez,xsmith@example.com,Uyo,Nigeria,Occasional,2022-04-07
19142,Brittany Thompson,dchavez@example.net,Ibadan,Nigeria,Discount Sensitive,2025-06-27
19143,Amber Marshall,annettecross@example.org,Lagos,Nigeria,New,2024-09-07
19144,Eric Williams,bmelton@example.net,Uyo,Nigeria,Regular,2025-03-14
19145,Lisa Stewart,idonovan@example.org,Kaduna,Nigeria,Regular,2023-06-13
19146,Timothy Davis,matthewpugh@example.net,Jos,Nigeria,Regular,2025-12-26
19147,Jeffrey Pearson,nelsonkara@example.net,Benin City,Nigeria,New,2023-08-13
19148,Barbara Chapman,hernandezricky@example.net,Calabar,Nigeria,New,2025-11-02
19149,Brittany Payne,morrisdaniel@example.org,Calabar,Nigeria,Occasional,2025-05-18
19150,Michael Wells,brandonfrost@example.com,Abuja,Nigeria,Regular,2024-03-31
19151,James Miller,josephfoster@example.com,Abuja,Nigeria,Discount Sensitive,2022-11-20
19152,Tiffany Ponce,ebonyherrera@example.org,Akure,Nigeria,High Value,2024-09-03
19153,Keith Howard,richardcatherine@example.org,Owerri,Nigeria,Regular,2022-08-26
19154,Anthony Hughes,ann26@example.org,Ibadan,Nigeria,Occasional,2025-12-17
19155,Carol Collier,johnsonlinda@example.net,Kano,Nigeria,Discount Sensitive,2023-10-25
19156,Brian Green,lknox@example.com,Uyo,Nigeria,Occasional,2025-08-18
19157,Stephen Johnston,kimberlykelley@example.org,Ilorin,Nigeria,Discount Sensitive,2023-06-22
19158,Eric Maxwell,srobinson@example.org,Ibadan,Nigeria,Discount Sensitive,2023-12-05
19159,Edwin Beck,russellsean@example.org,Owerri,Nigeria,Discount Sensitive,2023-09-13
19160,Tamara Clark,scott35@example.org,Abuja,Nigeria,Occasional,2022-11-24
19161,Michael Thompson,kevinmalone@example.net,Port Harcourt,Nigeria,New,2025-12-24
19162,Dr. Paul Hernandez,kyle28@example.com,Calabar,Nigeria,Regular,2022-09-01
19163,James Schmitt,andreaobrien@example.com,Port Harcourt,Nigeria,Occasional,2025-05-28
19164,Jesse Brown,owensadam@example.org,Abuja,Nigeria,Occasional,2022-07-23
19165,Christopher Shepard,steven05@example.com,Osogbo,Nigeria,Regular,2022-07-11
19166,Victoria Choi,susanfrey@example.com,Port Harcourt,Nigeria,Regular,2022-01-29
19167,Michael Duncan,jessicacarroll@example.com,Abeokuta,Nigeria,Occasional,2025-05-29
19168,Alexandria Gutierrez,brandonphillips@example.net,Sokoto,Nigeria,Occasional,2025-01-03
19169,Cynthia Meadows,vkrause@example.net,Osogbo,Nigeria,Regular,2025-01-30
19170,Brian Campbell,karen87@example.org,Sokoto,Nigeria,New,2024-02-18
19171,Nicholas King,christinawalton@example.com,Enugu,Nigeria,Regular,2022-10-26
19172,Carla Hebert,stephencox@example.org,Onitsha,Nigeria,High Value,2023-10-26
19173,Michael Brown,fergusonsamantha@example.net,Lagos,Nigeria,Discount Sensitive,2025-03-26
19174,Meghan White,brian24@example.net,Enugu,Nigeria,High Value,2022-01-02
19175,Michael Powell,christophergarrison@example.net,Kano,Nigeria,Regular,2024-05-23
19176,Brittany Fox,xfoley@example.net,Abeokuta,Nigeria,Discount Sensitive,2023-11-24
19177,Katie Adams,melanie34@example.org,Onitsha,Nigeria,Regular,2022-08-20
19178,Patricia Perkins,jason43@example.org,Warri,Nigeria,High Value,2022-01-22
19179,Teresa Orr,hunterstacey@example.org,Osogbo,Nigeria,New,2023-04-11
19180,Adriana James,smithsarah@example.net,Ibadan,Nigeria,Regular,2024-10-05
19181,Tyler Martin,smithkimberly@example.com,Warri,Nigeria,New,2023-05-25
19182,Todd Johnson,ymueller@example.net,Calabar,Nigeria,New,2025-12-12
19183,Daniel Barron,johnny98@example.org,Ilorin,Nigeria,Regular,2023-04-01
19184,Anthony Ramsey,martinezcarlos@example.org,Abuja,Nigeria,New,2025-07-24
19185,Bruce Oneal,ronaldmcknight@example.org,Ibadan,Nigeria,Occasional,2025-01-11
19186,Katherine Moore,danafrancis@example.com,Ado-Ekiti,Nigeria,High Value,2022-10-10
19187,Terry Hobbs,uporter@example.org,Benin City,Nigeria,Regular,2023-01-06
19188,Margaret Luna,qfigueroa@example.net,Owerri,Nigeria,High Value,2024-07-23
19189,Jeremy Foster,swise@example.org,Ado-Ekiti,Nigeria,High Value,2022-06-13
19190,Pamela Henry,antonio41@example.net,Ilorin,Nigeria,Regular,2023-01-25
19191,Kelly Boyd,ashort@example.net,Port Harcourt,Nigeria,Discount Sensitive,2024-06-04
19192,Linda Moore,alexandra19@example.net,Ilorin,Nigeria,Occasional,2024-03-01
19193,Cathy Barnett,craigfowler@example.org,Port Harcourt,Nigeria,New,2024-01-18
19194,Kristine Santiago,david18@example.org,Kano,Nigeria,Occasional,2023-11-02
19195,Denise Reese,johnsonmonica@example.net,Sokoto,Nigeria,High Value,2022-04-19
19196,Mike Palmer,holdensarah@example.org,Enugu,Nigeria,New,2023-01-12
19197,Linda Morgan,cbutler@example.net,Uyo,Nigeria,Regular,2025-12-25
19198,Patricia Byrd,chandaniel@example.org,Calabar,Nigeria,Regular,2024-02-28
19199,Victoria Lawson,wbarnes@example.net,Abeokuta,Nigeria,High Value,2023-05-02
19200,Madeline Phillips,cordovakenneth@example.net,Abeokuta,Nigeria,High Value,2024-09-17
19201,Brandy Hawkins,charlenewinters@example.org,Kano,Nigeria,Occasional,2023-12-31
19202,Jasmine Rangel,jgarcia@example.net,Abeokuta,Nigeria,Occasional,2024-09-29
19203,Andrew Singh,duffyjessica@example.net,Warri,Nigeria,Regular,2024-11-04
